contrast,dataset,gene,gene_set,present,test,n_case,n_control,mean_case,mean_control,delta_case_minus_control,ci95_low,ci95_high,p_value,effect_size_cohen_d,fdr_within_contrast
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,SOX17,arterial_maturation,True,welch_t,10,10,4.120168250000001,3.99100725,0.12916100000000075,-0.2329325207760427,0.4912545207760442,0.4559132420770268,0.3432883212447913,0.738145249077091
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TAGLN,tgfb_endmt,True,welch_t,10,10,6.771520366666667,6.6884123,0.08310806666666615,-0.5834023169861962,0.7496184503195285,0.7963140648580577,0.11716057512407003,0.9177857018703037
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TEK,endothelial_identity,True,welch_t,10,10,5.98902715,5.88335515,0.10567200000000021,-0.09505701015925383,0.30640101015925425,0.28001135745430833,0.5007774688371891,0.6349945572822501
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TGFB1,tgfb_endmt,True,welch_t,10,10,4.1933907,4.271124250000001,-0.07773355000000048,-0.28224703695757614,0.12677993695757517,0.43453306293976474,-0.35762197535240675,0.738145249077091
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TGFB2,tgfb_endmt,True,welch_t,10,10,3.3806958000000003,3.40533672,-0.024640919999999955,-0.14511518203805215,0.09583334203805224,0.6721844144137192,-0.19243451544203605,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TGFBR1,tgfb_endmt,True,welch_t,10,10,5.1988067000000004,5.190967249999999,0.007839450000001413,-0.2121432955539791,0.22782219555398192,0.9396871635331338,0.03451367666882837,0.9636915737077631
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TGFBR2,tgfb_endmt,True,welch_t,10,10,7.00685075,6.8546263,0.1522244500000003,-0.03750726842110583,0.34195616842110643,0.10759119875137789,0.7670134568469061,0.34839054833779504
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,THBD,flow_mechanosensing,True,welch_t,10,10,4.632779,4.505229,0.12755000000000027,-0.23338091245512282,0.4884809124551234,0.4673853211892556,0.33204322763493543,0.7391209730434739
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TNF,hypoxia_inflammation,True,welch_t,10,10,3.7140117000000004,3.7626499000000004,-0.048638200000000076,-0.14296635995998674,0.04568995995998659,0.28948281287867283,-0.49076851213786055,0.6349945572822501
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,TNNT2,cardiac_stress,True,welch_t,10,10,7.988467399999999,7.4981883,0.4902790999999995,-0.3971342285753058,1.3776924285753047,0.24490047983526841,0.5542042869007372,0.6052528690515749
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,VCAM1,flow_mechanosensing,True,welch_t,10,10,6.984410999999999,6.815301600000001,0.1691093999999982,-0.6344753615868085,0.9726941615868049,0.6600505074804279,0.20069433572075332,0.8534289582620325
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,VCAN,ecm_integrin,True,welch_t,10,10,8.01468758,6.9903134399999995,1.0243741400000008,0.4635571844291402,1.5851910955708615,0.0012070398818955416,1.7162618411854043,0.02051967799222421
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,VEGFA,hypoxia_inflammation,True,welch_t,10,10,6.683044125,6.595727875,0.08731625000000065,-0.10023785358973403,0.27487035358973533,0.3377895887723933,0.442246434151229,0.6584707720549707
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,VIM,tgfb_endmt,True,welch_t,10,10,7.839336300000001,7.563325799999999,0.2760105000000017,-0.0015696885196321286,0.5535906885196356,0.05114923713185058,0.9489336224605303,0.20459694852740232
GSE132176_TOF_PRE_CPB_vs_ASD_PRE_CPB,GSE132176,VWF,endothelial_identity,True,welch_t,10,10,6.782614150000001,6.7670792,0.015534950000000158,-0.19900976036002005,0.23007966036002037,0.8804048848640545,0.06830177812343113,0.935430190168058
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ACTA2,tgfb_endmt,True,paired_t,10,10,5.805971800000001,5.646419866666666,0.15955193333333373,0.008797838538865121,0.31030602812780234,0.040280802278884746,0.7571043262644379,0.08300286530194433
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ACTC1,cardiac_stress,True,paired_t,10,10,12.428836,12.478368999999999,-0.04953299999999992,-0.16165902467167795,0.06259302467167813,0.34374136452963566,-0.3160173896042451,0.4354152180095505
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,APLNR,endothelial_identity,True,paired_t,10,10,6.002975,6.0827450999999995,-0.0797701000000001,-0.3972421162668157,0.23770191626681555,0.583662134009588,-0.17974526572764676,0.661483751877533
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,CA9,hypoxia_inflammation,True,paired_t,10,10,4.548705100000001,4.4526048,0.09610030000000007,-0.05550509147501993,0.24770569147502008,0.18540312364065598,0.4534536179881174,0.2865321001719229
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,CAV1,flow_mechanosensing,True,paired_t,10,10,10.759567,10.935527,-0.1759599999999999,-0.26964720806637527,-0.08227279193362451,0.0021465684503656824,-1.3435580350032301,0.016218517180540713
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,CCL2,hypoxia_inflammation,True,paired_t,10,10,8.828183300000001,5.501803499999999,3.3263798,2.0260319611065505,4.62672763889345,0.000263819838311416,1.8299324923985194,0.0029899581675293815
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,CDH5,endothelial_identity,True,paired_t,10,10,7.206790100000001,7.311952000000001,-0.10516189999999978,-0.3442696391948432,0.13394583919484368,0.345770908419349,-0.31462089710402247,0.4354152180095505
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,COL1A1,ecm_integrin,True,paired_t,10,10,7.9404465,8.189211700000001,-0.2487652000000004,-0.44474153787306153,-0.052788862126939284,0.018431589434335822,-0.9080479088268322,0.05697036734249254
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,COL1A2,ecm_integrin,True,paired_t,10,10,9.373656966666667,10.040974133333334,-0.6673171666666667,-0.9804663538722791,-0.35416797946105444,0.0009461487288042132,-1.5244169972388855,0.008042264194835813
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,COL3A1,ecm_integrin,True,paired_t,10,10,9.646581475000001,10.470072425,-0.8234909499999997,-1.0591378537694378,-0.5878440462305616,2.4340360800470545e-05,-2.499884058155168,0.0008275722672159985
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,COL4A1,ecm_integrin,True,paired_t,10,10,9.13646755,9.377898349999999,-0.2414308,-0.5876037544688317,0.10474215446883173,0.14909181108886352,-0.4989101195355587,0.24138674176292188
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,COL4A2,ecm_integrin,True,paired_t,10,10,8.087905150000001,8.438070450000001,-0.3501653,-0.5843234220915966,-0.11600717790840345,0.008089925384470334,-1.0697607383796115,0.030561940341332375
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,CXCL8,hypoxia_inflammation,False,,10,10,,,,,,,,1.0
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,DCN,ecm_integrin,True,paired_t,10,10,9.0433632,9.3032441,-0.2598809000000001,-0.4157221439975921,-0.10403965600240808,0.004400348818753766,-1.192929366937961,0.02493530997293801
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,DLL4,arterial_maturation,True,paired_t,10,10,3.811437,3.5880392999999997,0.2233976999999999,0.03227528763447948,0.41452011236552033,0.026730299810926568,0.8361608954962791,0.06491644239796453
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,EDN1,flow_mechanosensing,True,paired_t,10,10,4.688155433333334,4.841556433333333,-0.15340099999999984,-0.34524458582240924,0.03844258582240953,0.10392325591344881,-0.572010079265248,0.18119952313114152
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,EFNB2,arterial_maturation,True,paired_t,10,10,6.7036228499999995,6.328230450000001,0.3753923999999997,-0.11623947794320827,0.8670242779432076,0.11818441501432368,0.5462207758218699,0.20091350552435028
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,EMCN,endothelial_identity,True,paired_t,10,10,7.520255866666666,8.019216433333336,-0.4989605666666672,-0.9905748989228538,-0.007346234410480712,0.04731103614878669,-0.726046544521882,0.09191858451764272
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ENG,endothelial_identity,True,paired_t,10,10,5.850195,6.005730399999999,-0.15553540000000013,-0.30153732838389297,-0.009533471616107292,0.03925745450130287,-0.7620674859879765,0.08300286530194433
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,EPAS1,hypoxia_inflammation,True,paired_t,10,10,5.612045533333332,5.5071797,0.10486583333333313,0.002849639454994321,0.20688202721167193,0.04508939126306172,0.7353391184622199,0.09017878252612344
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,FLT1,endothelial_identity,True,paired_t,10,10,5.130266383333334,4.854023566666667,0.27624281666666645,0.030416925458148253,0.5220687078751847,0.03160367771786165,0.8038705998615354,0.07198871650269187
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,FN1,ecm_integrin;tgfb_endmt,True,paired_t,10,10,7.499070557142858,7.689719571428571,-0.19064901428571385,-0.3505080503098177,-0.030789978261610007,0.024479155631338904,-0.8531396934310386,0.06392686233736097
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,GJA5,arterial_maturation,True,paired_t,10,10,5.46940975,5.774055049999999,-0.30464529999999995,-0.5486688107909833,-0.06062178920901662,0.01991210264699217,-0.8930701739357051,0.058254788963049246
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,HEY1,arterial_maturation,True,paired_t,10,10,6.5678534,7.0256687499999995,-0.45781535,-0.7849641597127179,-0.13066654028728208,0.011445091756679675,-1.001077682567357,0.04096138102390621
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,HEY2,arterial_maturation,True,paired_t,10,10,3.5939063000000004,3.4947893,0.09911700000000016,0.03429908474270489,0.16393491525729542,0.00716983407198811,1.0938955714271328,0.02899826643294863
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,HIF1A,hypoxia_inflammation,True,paired_t,10,10,9.9024575,9.8302626,0.0721949000000004,-0.12865758204460342,0.2730473820446042,0.43713288480477386,0.25712960957780373,0.5308042172629397
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,HMOX1,hypoxia_inflammation,True,paired_t,10,10,4.306026599999999,4.2853949,0.02063169999999981,-0.47426293273642545,0.515526332736425,0.9269313248055046,0.029822568483532735,0.940766120698124
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ICAM1,flow_mechanosensing,True,paired_t,10,10,5.305261533333333,4.244579633333333,1.0606819,0.4752523672446115,1.6461114327553887,0.0026823982016795558,1.2960844640547422,0.017034237959464064
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,IL6,hypoxia_inflammation,True,paired_t,10,10,6.8905844,3.4568967,3.4336877,2.1674869455921755,4.699888454407825,0.00017190395667413027,1.939907396667358,0.0029223672634602145
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ITGA5,ecm_integrin,True,paired_t,10,10,5.758055299999999,5.5669364,0.19111890000000004,-0.16289658714627714,0.5451343871462773,0.2530173364485668,0.38619277952669256,0.34407731157276006
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ITGB1,ecm_integrin,True,paired_t,10,10,6.0316159,6.203513875,-0.17189797499999998,-0.46675564557541394,0.12295969557541397,0.21980311691905244,-0.41704325784928753,0.31791491585677245
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,JAG1,arterial_maturation,True,paired_t,10,10,5.73238248,5.66777834,0.06460413999999996,-0.10823409799520216,0.23744237799520207,0.41971080360950996,0.2673888500563083,0.5189151753717578
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,KDR,endothelial_identity,True,paired_t,10,10,6.395508100000001,6.808335700000001,-0.4128275999999998,-0.6833457231967341,-0.14230947680326544,0.0072495666082371575,-1.0916794451531964,0.02899826643294863
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,KLF2,flow_mechanosensing,True,paired_t,10,10,5.790253333333334,5.239608233333333,0.5506451,0.24538460124734235,0.8559055987526576,0.002755538493442716,1.2903987795128302,0.017034237959464064
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,KLF4,flow_mechanosensing,True,paired_t,10,10,8.560504350000002,6.12694505,2.4335593,1.8739505975261554,2.993168002473845,4.100700007661248e-06,3.110858433130785,0.00027884760052096486
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,LAMA4,ecm_integrin,True,paired_t,10,10,4.59649204,4.7448191,-0.14832705999999982,-0.24438942002109365,-0.052264699978905996,0.006798722240010905,-1.1045615232649455,0.02899826643294863
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,LDHA,hypoxia_inflammation,True,paired_t,10,10,10.0606203,10.021203699999997,0.03941660000000038,-0.25335536942706444,0.33218856942706515,0.7676263464267804,0.09631023446357619,0.8156029930784542
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,MYH6,cardiac_stress,True,paired_t,10,10,12.605064,12.634486,-0.029422000000000104,-0.09537536496187883,0.03653136496187863,0.33926006693031263,-0.31912292723251257,0.4354152180095505
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,MYH7,cardiac_stress,True,paired_t,10,10,11.895791499999998,11.9527855,-0.05699400000000025,-0.15669374571986028,0.04270574571985976,0.22815554124698287,-0.40893836994782545,0.31791491585677245
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,NFKB1,hypoxia_inflammation,True,paired_t,10,10,5.4846297999999996,5.6844834,-0.19985360000000005,-0.36881647891405606,-0.03089072108594404,0.02538272475159921,-0.846142382646189,0.06392686233736097
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,NOS3,flow_mechanosensing,True,paired_t,10,10,3.3694574000000004,3.2959056,0.0735517999999999,-0.14377243802486728,0.29087603802486706,0.4635123822382836,0.24210731649063708,0.5529621402140927
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,NOTCH1,arterial_maturation,True,paired_t,10,10,4.41089845,4.2935529,0.1173455500000001,-0.01455571784098314,0.24924681784098335,0.07502223909528528,0.6364150318754074,0.13425032259156314
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,NPPA,cardiac_stress,True,paired_t,10,10,12.873377,12.922898,-0.049521000000000016,-0.1423039814537658,0.04326198145376576,0.25805798367957006,-0.3818069734935802,0.34407731157276006
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,NPPB,cardiac_stress,True,paired_t,10,10,9.6859434,9.4901607,0.1957827,-0.45595706862326757,0.8475224686232675,0.5138843326778394,0.21489329523412917,0.60248507969126
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,NRP1,endothelial_identity,True,paired_t,10,10,5.0478046249999995,5.148608775,-0.10080414999999991,-0.20327945405240436,0.0016711540524045332,0.05310560737508336,-0.7036909577367653,0.1003105917084908
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,PECAM1,endothelial_identity,True,paired_t,10,10,6.836707925000001,6.925404775,-0.08869685000000009,-0.2441918178351517,0.06679811783515154,0.22908574819090954,-0.40805117405864083,0.31791491585677245
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,PGK1,hypoxia_inflammation,True,paired_t,10,10,6.6761238333333335,6.86287825,-0.18675441666666687,-0.35818243447956,-0.015326398853773765,0.035898358057681344,-0.7793128765499578,0.0787447854168494
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,POSTN,ecm_integrin,True,paired_t,10,10,6.8822046,7.518481599999999,-0.636277,-1.0400797344581314,-0.2324742655418685,0.0060762324986419975,-1.1271967899650037,0.02899826643294863
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,ROBO4,endothelial_identity,True,paired_t,10,10,4.5498376,4.527616549999999,0.02222105000000001,-0.13892419969657688,0.18336629969657692,0.7621923828426002,0.09864381112909164,0.8156029930784542
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,SMAD2,tgfb_endmt,True,paired_t,10,10,5.2336643333333335,5.397491499999999,-0.16382716666666663,-0.29597234391332666,-0.03168198942000661,0.020560513751664438,-0.8868647157803797,0.058254788963049246
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,SMAD3,tgfb_endmt,True,paired_t,10,10,4.615248,4.536502925,0.07874507499999997,0.008587718999119726,0.14890243100088021,0.03175972786883465,0.8029212676105004,0.07198871650269187
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,SNAI1,tgfb_endmt,True,paired_t,10,10,3.5430446000000004,3.2678283,0.2752163,0.0717651826947123,0.4786674173052877,0.01356923746058564,0.9676913228511296,0.04613540736599118
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,SNAI2,tgfb_endmt,True,paired_t,10,10,7.397725499999998,8.382540400000002,-0.9848148999999999,-1.3315587386908345,-0.6380710613091655,0.00012165974439996285,-2.0317423446590905,0.0027576208730658246
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,SOX17,arterial_maturation,True,paired_t,10,10,5.18211905,4.120168250000001,1.0619508000000004,0.6123909074610631,1.5115106925389377,0.0004662165030360949,1.6898167545390526,0.004528960315207779
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TAGLN,tgfb_endmt,True,paired_t,10,10,6.793020433333334,6.771520366666667,0.02150006666666666,-0.2731551917745909,0.3161553251079242,0.8725428082858505,0.05219734156516295,0.9028762684122423
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TEK,endothelial_identity,True,paired_t,10,10,6.03885045,5.98902715,0.04982329999999955,-0.13903096310250046,0.23867756310249955,0.5653496585171442,0.18872458131328293,0.6515894369350137
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TGFB1,tgfb_endmt,True,paired_t,10,10,4.201162200000001,4.1933907,0.007771500000000131,-0.10202193972469702,0.11756493972469727,0.8763210840471763,0.05063504894910923,0.9028762684122423
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TGFB2,tgfb_endmt,True,paired_t,10,10,3.3319140000000003,3.3806958000000003,-0.048781799999999986,-0.11764218352531347,0.020078583525313498,0.14349808565969221,-0.5067703043340099,0.23799682499656272
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TGFBR1,tgfb_endmt,True,paired_t,10,10,5.0440349,5.1988067000000004,-0.15477179999999988,-0.3150567473567012,0.005513147356701442,0.056770806998283935,-0.6907515509433236,0.10433553718603535
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TGFBR2,tgfb_endmt,True,paired_t,10,10,6.9831518,7.00685075,-0.02369894999999982,-0.18607285171634919,0.13867495171634953,0.7488283027183634,-0.10440845091207376,0.8156029930784542
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,THBD,flow_mechanosensing,True,paired_t,10,10,6.249479866666666,4.632779,1.6167008666666667,1.002137062250281,2.2312646710830526,0.00021509138275437037,1.8818520087707322,0.002925242805459437
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TNF,hypoxia_inflammation,True,paired_t,10,10,3.9018861,3.7140117000000004,0.18787440000000005,0.03463281820083239,0.3411159817991677,0.02163263785956276,0.8770285970503149,0.05884077497801071
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,TNNT2,cardiac_stress,True,paired_t,10,10,7.921766100000001,7.988467399999999,-0.06670130000000007,-0.17518496409359374,0.04178236409359361,0.19768390447802173,-0.43983797920998585,0.2987223445445662
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,VCAM1,flow_mechanosensing,True,paired_t,10,10,6.491289500000001,6.984410999999999,-0.4931214999999998,-0.8114580446572077,-0.17478495534279193,0.006679137496414787,-1.1081287286304837,0.02899826643294863
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,VCAN,ecm_integrin,True,paired_t,10,10,7.95012028,8.01468758,-0.0645673000000003,-0.41702041721904015,0.2878858172190396,0.6882740414872567,-0.13104910042879528,0.7672563085431714
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,VEGFA,hypoxia_inflammation,True,paired_t,10,10,6.757393875,6.683044125,0.07434975000000002,-0.03414860736480588,0.18284810736480592,0.1555125180886119,0.4902065654400849,0.24592677279129324
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,VIM,tgfb_endmt,True,paired_t,10,10,8.15954745,7.839336300000001,0.3202111499999997,0.07725669157539841,0.5631656084246011,0.015412097212361864,0.9428320805744609,0.049905838592409844
GSE132176_TOF_POST_vs_PRE_CPB_paired,GSE132176,VWF,endothelial_identity,True,paired_t,10,10,6.660945150000001,6.782614150000001,-0.12166900000000043,-0.3300283011245001,0.08669030112449926,0.21911304796783848,-0.4177243776630761,0.31791491585677245
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,ACTA2,tgfb_endmt,True,paired_t,10,10,5.706162933333333,5.610737,0.09542593333333338,-0.26454959377476095,0.4554014604414277,0.5635131639779994,0.18963400364213626,0.7663779030100792
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,ACTC1,cardiac_stress,True,paired_t,10,10,12.485059,11.992088599999999,0.4929703999999999,-0.8328395899241923,1.818780389924192,0.4220608688185791,0.26598817534878044,0.637780868436964
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,APLNR,endothelial_identity,True,paired_t,10,10,6.5960141,6.4955687,0.10044539999999973,-0.19411324024745863,0.3950040402474581,0.4602411574630055,0.2439388995774182,0.6784461217967028
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,CA9,hypoxia_inflammation,True,paired_t,10,10,4.6209299,4.6454317000000005,-0.024501799999999997,-0.15349371558854188,0.1044901155885419,0.6775231635748065,-0.13588085546865827,0.7984121583983063
GSE132176_ASD_POST_vs_PRE_CPB_paired,GSE132176,CAV1,flow_mechanosensing,True,paired_t,10,10,10.65929285,10.733566,-0.07427314999999997,-0.3314989776663532,0.1829526776663533,0.5299643261120981,-0.20655706024051418,0.7354606974616872
